Leg,Parent_Task,Assigned_Fleet,Load_Factor(%),Bottleneck_Freq(%),Shadow_Price,Revenue_Contribution,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
BA2280FVHTFB,BA2280,F0C0Y76,100.0,100.0,5.96,9080.63,85,9533.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0086BODTFB,AA0086,F0C0Y76,80.79,20.0,5.76,12733.7,18,13171.46,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2081QEYFVH,BA2081,F0C0Y76,100.0,100.0,5.76,5389.93,55,5827.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2045TFBQEY,BA2045,F12C12Y48,97.5,60.0,5.6,4644.47,37,4913.27,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2083QEYSEN,BA2083,F12C12Y48,99.17,80.0,5.6,3198.73,30,3467.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2241HFHTFB,BA2241,F0C0Y76,98.68,60.0,5.52,7912.6,49,8332.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2094NGSQEY,BA2094,F0C0Y76,93.42,40.0,5.52,7075.07,29,7494.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0482TFBTBO,AA0482,F16C0Y165,93.94,40.0,5.44,18011.5,41,18909.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0582QEYTOB,AA0582,F16C0Y165,91.15,40.0,5.36,18953.4,15,19837.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2018QEYTFB,BA2018,F16C0Y165,100.0,100.0,5.24,15272.42,173,16137.02,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2325QEYSEN,BA2325,F0C0Y76,100.0,100.0,5.24,5676.5,33,6074.74,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2347NTPTFB,BA2347,F16C0Y165,93.45,40.0,5.16,19897.4,39,20748.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2219QVXTFB,BA2219,F0C0Y72,92.78,40.0,5.16,7137.43,42,7508.95,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2642QEYTFB,BA2642,F0C0Y72,95.28,60.0,5.16,6364.13,74,6735.65,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3478QEYMHC,AA3478,F0C0Y76,96.05,40.0,5.12,6747.8,21,7136.92,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2492TFBCMJ,BA2492,F0C0Y76,100.0,100.0,5.12,5559.03,73,5948.15,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2635TFBQEY,super_BA2635,F0C0Y76,100.0,100.0,5.04,6915.13,63,7298.17,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0893TKDLPB,AA0893,F16C0Y165,91.03,20.0,5.0,27300.6,6,28125.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2644PBLQEY,super_BA2644,F0C0Y76,93.68,40.0,5.0,7265.6,15,7645.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0003EDBTFB,AA0003,F16C0Y165,95.03,20.0,4.96,36165.9,49,36984.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2302TFBCJM,BA2302,F0C0Y76,96.32,60.0,4.88,9489.8,36,9860.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0103TFBBOD,AA0103,F16C0Y165,95.76,20.0,4.84,28997.15,138,29795.75,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2134TFBFBU,BA2134,F0C0Y76,94.47,60.0,4.76,5412.1,19,5773.86,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0454TFBMBY,AA0454,F16C0Y165,93.21,40.0,4.72,17505.3,21,18284.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2618TNGQEY,BA2618,F0C0Y76,98.68,80.0,4.72,7500.0,33,7858.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0706ZWSMBY,AA0706,F16C0Y165,92.12,20.0,4.64,24990.6,12,25756.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2544QEYTFB,BA2544,F16C0Y165,97.33,40.0,4.6,16600.23,211,17359.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0587TOBQEY,AA0587,F16C0Y165,94.42,40.0,4.56,17991.2,36,18743.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2076MBYTKD,BA2076,F0C0Y76,98.16,40.0,4.48,5871.2,13,6211.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0690TFBHFH,AA0690,F0C0Y76,98.42,60.0,4.44,7408.3,58,7745.74,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2138TFBHFH,BA2138,F0C0Y76,86.58,40.0,4.4,7299.2,61,7633.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2328NGSQEY,BA2328,F0C0Y76,100.0,100.0,4.36,6094.7,42,6426.06,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0065KOVBOD,super_AA0065,F0C0Y76,90.26,20.0,4.32,12094.13,21,12422.45,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0211NAUMBY,AA0211,F16C0Y165,91.64,20.0,4.28,21762.4,7,22468.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0325TKDTFB,AA0325,F16C0Y165,96.85,40.0,4.2,16147.1,39,16840.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2079BMXTFB,BA2079,F12C12Y48,92.08,40.0,4.16,3226.0,11,3425.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0070BODKOV,super_AA0070,F0C0Y76,92.11,40.0,4.04,12893.1,16,13200.14,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2033ZWSTFB,BA2033,F0C0Y76,96.05,40.0,3.96,7868.8,45,8169.76,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0507TOBTFB,AA0507,F16C0Y165,95.88,40.0,3.92,22832.7,40,23479.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2435ZWSQEY,BA2435,F0C0Y76,90.79,20.0,3.88,8002.2,31,8297.08,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2170QEYTFB,BA2170,F0C0Y76,94.47,60.0,3.88,5416.83,75,5711.71,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2324TFBHUG,super_BA2324,F12C12Y48,90.83,20.0,3.84,6448.3,16,6632.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2403TKDMBY,super_BA2403,F0C0Y76,96.05,40.0,3.84,4837.7,13,5129.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2100TFBQTD,BA2100,F0C0Y76,97.89,60.0,3.76,7108.53,40,7394.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0484TFBTBO,AA0484,F0C0Y76,87.63,20.0,3.72,8290.5,14,8573.22,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0483TBOTFB,AA0483,F16C0Y165,94.55,20.0,3.68,20533.43,47,21140.63,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0233TKETBO,super_AA0233,F16C0Y165,88.36,20.0,3.56,31098.1,24,31685.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0514TFBTOB,AA0514,F16C0Y165,84.97,20.0,3.56,16909.6,41,17497.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2289GDBTFB,BA2289,F0C0Y76,85.0,20.0,3.56,8564.3,26,8834.86,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2450QEYZWS,BA2450,F0C0Y76,96.32,40.0,3.52,9740.5,26,10008.02,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0539POUTFB,AA0539,F16C0Y165,92.0,20.0,3.44,19033.63,83,19601.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0226TFBTKD,super_AA0226,F16C0Y165,87.27,20.0,3.44,17732.7,30,18300.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0227TKDTFB,super_AA0227,F16C0Y165,87.39,20.0,3.44,16874.4,27,17442.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0327TKDTFB,AA0327,F16C0Y165,89.7,20.0,3.44,16239.2,32,16806.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0590QEYTOB,AA0590,F0C0Y76,91.58,20.0,3.44,8113.7,14,8375.14,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2473QEYTUT,super_BA2473,F0C0Y76,82.63,20.0,3.44,6765.2,15,7026.64,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2297TFBSEN,BA2297,F12C12Y48,96.25,60.0,3.44,4986.6,38,5151.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2174QEYTFB,BA2174,F12C12Y48,99.58,80.0,3.44,4405.4,52,4570.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2159FBUTFB,BA2159,F0C0Y76,92.63,40.0,3.4,5169.2,34,5427.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2140TFBCPJ,BA2140,F0C0Y76,90.0,20.0,3.24,6920.6,26,7166.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0354TFBPBL,AA0354,F0C0Y72,87.78,20.0,3.24,6819.2,20,7052.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2061TFBQEY,BA2061,F0C0Y76,92.37,40.0,3.2,5747.87,60,5991.07,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2078MBYTKD,BA2078,F0C0Y76,98.95,60.0,3.08,5578.9,16,5812.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2428NGSTFB,BA2428,F0C0Y76,97.11,60.0,3.0,8310.5,50,8538.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2255TFBSOP,BA2255,F0C0Y76,78.42,20.0,3.0,7394.4,24,7622.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2636PBLQEY,BA2636,F0C0Y72,85.28,20.0,2.96,6096.6,19,6309.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2269CPJTFB,BA2269,F16C0Y165,88.12,20.0,2.92,15396.0,59,15877.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2179TFBSEN,BA2179,F0C0Y76,89.74,20.0,2.88,6824.6,45,7043.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2392TFBHFH,BA2392,F0C0Y76,88.95,40.0,2.84,7745.1,22,7960.94,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2609QEYPBL,super_BA2609,F0C0Y76,90.79,40.0,2.76,7453.3,18,7663.06,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0317TGPTFB,super_AA0317,F16C0Y165,95.64,40.0,2.72,19627.0,47,20075.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2411HFHTFB,BA2411,F0C0Y76,95.79,20.0,2.72,8079.1,45,8285.82,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0049BODBER,AA0049,F12C12Y48,85.0,20.0,2.68,6955.6,40,7084.24,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2489CMJTFB,BA2489,F0C0Y76,100.0,100.0,2.64,5574.8,72,5775.44,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2204TFBZWS,BA2204,F0C0Y72,96.39,40.0,2.6,8258.03,54,8445.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2624QEYTFB,BA2624,F16C0Y165,100.0,100.0,2.52,13242.6,230,13658.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3461POUQEY,AA3461,F0C0Y76,90.53,20.0,2.48,10078.6,20,10267.08,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2502CPJQEY,BA2502,F16C0Y165,95.76,20.0,2.4,14769.07,69,15165.07,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2301CPJQEY,BA2301,F0C0Y76,90.0,20.0,2.4,6043.1,24,6225.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2215QVXTFB,super_BA2215,F16C0Y165,90.18,20.0,2.36,14870.73,36,15260.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2268TFBCPJ,BA2268,F0C0Y76,92.63,20.0,2.32,7649.35,48,7825.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0665EGXTFB,AA0665,F16C0Y165,87.76,20.0,2.28,26823.8,60,27200.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2495HFHTFB,BA2495,F0C0Y72,88.06,20.0,2.2,6483.1,43,6641.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2225HFHTFB,BA2225,F12C12Y48,90.42,20.0,2.2,3940.9,30,4046.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0303TGPTFB,AA0303,F16C0Y165,92.73,20.0,2.16,15828.27,45,16184.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2444TFBHFH,BA2444,F0C0Y76,84.47,20.0,2.12,6209.0,52,6370.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2700NGSMBY,BA2700,F16C0Y165,93.21,20.0,1.9664,19634.3,9,19958.76,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2207ZLNTFB,BA2207,F12C0Y112,93.57,20.0,1.92,7639.8,19,7854.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2071TKDMBY,BA2071,F0C0Y76,92.37,20.0,1.92,4672.2,13,4818.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0758TFBNDJ,AA0758,F16C0Y165,95.52,40.0,1.84,24267.1,22,24570.7,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2108TFBQTD,BA2108,F0C0Y76,100.0,100.0,1.84,6294.23,39,6434.07,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0462TFBMBY,AA0462,F0C0Y76,97.63,40.0,1.8,7655.4,26,7792.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2537QEYCPJ,BA2537,F0C0Y72,86.67,20.0,1.76,5404.6,23,5531.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2381ZZKTFB,BA2381,F0C0Y72,95.83,40.0,1.56,8412.62,64,8524.94,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0225TGPQEY,super_AA0225,F16C0Y165,92.0,40.0,1.52,16455.4,26,16706.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2236SENQEY,BA2236,F12C12Y48,96.25,80.0,1.52,3336.7,32,3409.66,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2350QEYHFH,BA2350,F0C0Y76,92.89,20.0,1.32,5583.6,31,5683.92,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2609FVHQEY,super_BA2609,F0C0Y76,96.84,80.0,1.28,4707.5,50,4804.78,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2438TFBHFH,BA2438,F0C0Y72,96.11,20.0,1.24,5843.5,53,5932.78,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0304TFBTGP,AA0304,F16C0Y165,88.0,20.0,1.08,16811.5,14,16989.7,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2110TFBQTD,BA2110,F0C0Y76,90.26,20.0,1.08,6080.63,48,6162.71,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2107QTDTFB,BA2107,F12C12Y48,87.92,40.0,1.08,3568.7,34,3620.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2232QEYZWS,BA2232,F12C12Y48,91.25,20.0,1.04,5411.7,33,5461.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2296FVHTFB,BA2296,F16C0Y165,93.58,20.0,1.0,14827.4,83,14992.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2098NGSQEY,BA2098,F0C0Y76,96.84,60.0,0.96,5865.37,36,5938.33,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2388TFBZZK,BA2388,F0C0Y72,84.44,20.0,0.92,7128.4,42,7194.64,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2281TFBFVH,BA2281,F0C0Y76,95.26,60.0,0.92,5801.9,46,5871.82,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2514CPJQEY,BA2514,F12C12Y48,88.33,20.0,0.92,3599.73,25,3643.89,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2222SENTFB,BA2222,F0C0Y76,95.53,40.0,0.8,6410.0,30,6470.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2644QEYFVH,super_BA2644,F0C0Y76,89.47,20.0,0.8,4329.5,41,4390.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2162QEYTFB,BA2162,F12C12Y48,78.33,20.0,0.8,3359.83,52,3398.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2485CMJTFB,BA2485,F16C0Y165,83.15,20.0,0.52,11195.3,116,11281.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2133CPJTFB,BA2133,F0C0Y72,87.22,20.0,0.48,6517.7,38,6552.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2488TFBCMJ,BA2488,F16C0Y165,89.45,20.0,0.36,11083.97,110,11143.37,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2181TFBQEY,BA2181,F0C0Y76,90.79,60.0,0.24,5873.8,64,5892.04,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2208TFBZLN,BA2208,F0C0Y76,85.0,20.0,0.24,4121.8,22,4140.04,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2104TFBQTD,BA2104,F12C12Y48,86.67,20.0,0.2,3861.3,35,3870.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2047TFBQEY,BA2047,F0C0Y72,88.89,20.0,0.08,5875.7,57,5881.46,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0075TFBKOV,AA0075,F16C0Y165,91.15,20.0,0.0,28545.7,86,28545.7,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0092BODTFB,AA0092,F16C0Y165,68.73,0.0,0.0,25045.74,72,25045.74,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0128GBJTFB,AA0128,F16C0Y165,63.39,0.0,0.0,24055.0,58,24055.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0094BODTFB,AA0094,F16C0Y165,50.79,0.0,0.0,22051.8,18,22051.8,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0124GBJTFB,AA0124,F16C0Y165,55.27,0.0,0.0,21230.5,46,21230.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0136BODQEY,AA0136,F16C0Y165,56.0,0.0,0.0,21185.93,29,21185.93,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0132BODQEY,AA0132,F16C0Y165,53.82,0.0,0.0,19958.2,14,19958.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0126GBJTFB,AA0126,F16C0Y165,55.64,0.0,0.0,19707.2,21,19707.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0084BODTFB,AA0084,F16C0Y165,55.52,0.0,0.0,18242.1,69,18242.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0474TFBMBY,AA0474,F16C0Y165,90.42,20.0,0.0,16984.9,33,16984.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0106BODTFB,AA0106,F16C0Y165,27.52,0.0,0.0,16097.4,15,16097.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0082BODTFB,AA0082,F16C0Y165,49.94,0.0,0.0,15428.0,60,15428.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0232TBOTKE,super_AA0232,F16C0Y165,55.76,0.0,0.0,14437.7,14,14437.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0634QEYQIY,AA0634,F16C0Y165,68.24,0.0,0.0,14254.2,16,14254.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2265ZWSTFB,BA2265,F16C0Y165,68.85,0.0,0.0,13369.5,49,13369.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0524TFBCVS,AA0524,F16C0Y165,81.21,20.0,0.0,13152.53,26,13152.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3298BODEVU,AA3298,F12C12Y48,62.08,0.0,0.0,12766.2,13,12766.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0300TFBTGP,AA0300,F16C0Y165,65.58,0.0,0.0,12700.43,29,12700.43,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0122GBJTFB,AA0122,F0C0Y76,68.68,0.0,0.0,12308.3,16,12308.3,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0600TFBMBT,AA0600,F16C0Y165,64.12,0.0,0.0,12137.5,10,12137.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2266TFBZWS,BA2266,F16C0Y165,57.09,0.0,0.0,12013.1,79,12013.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2348TFBNTP,BA2348,F16C0Y165,57.7,0.0,0.0,11973.9,49,11973.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0252MBYTKE,AA0252,F16C0Y165,59.88,0.0,0.0,11956.9,23,11956.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0104BODTFB,AA0104,F0C0Y76,62.37,0.0,0.0,11117.1,13,11117.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2383ZZKTFB,BA2383,F16C0Y165,60.97,0.0,0.0,10746.2,35,10746.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0062LUOTFB,super_AA0062,F0C0Y76,67.63,0.0,0.0,10471.6,14,10471.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2459CAOTFB,BA2459,F0C0Y76,91.58,20.0,0.0,10253.0,32,10253.0,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2015TFBQEY,BA2015,F16C0Y165,58.55,0.0,0.0,10015.33,79,10015.33,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
