Leg,Task,Origin,Destination,Parent_Task,Assigned_Fleet,Seat_Capacity,Expected_Passengers,Total_Passengers,Expected_Load(%),Load_Factor(%),Bottleneck_Freq(%),Expected_Shadow_Price,Shadow_Price,Attributed_Revenue,Revenue_Contribution,Revenue_Per_Pax,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
AA0048BERBOD,AA0048,BER,BOD,AA0048,F12C12Y48,48,38.45,38.45,80.1,80.1,10.0,0.625,0.625,6613.23,6613.23,172.0,14,6643.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0694TFBHFH,AA0694,TFB,HFH,AA0694,F16C0Y165,165,66.9,66.9,40.55,40.55,0.0,0.0,0.0,6625.7,6625.7,99.04,28,6625.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2108TFBQTD,BA2108,TFB,QTD,BA2108,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.3475,1.3475,6509.34,6509.34,85.65,39,6611.75,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2412TNGCPJ,BA2412,TNG,CPJ,BA2412,F0C0Y76,76,60.75,60.75,79.93,79.93,0.0,0.0,0.0,6601.6,6601.6,108.67,17,6601.6,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2354QEYHFH,BA2354,QEY,HFH,BA2354,F0C0Y76,76,75.6,75.6,99.47,99.47,90.0,2.3125,2.3125,6354.58,6354.58,84.06,34,6530.33,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2444TFBHFH,BA2444,TFB,HFH,BA2444,F0C0Y76,76,66.2,66.2,87.11,87.11,15.0,0.375,0.375,6494.1,6494.1,98.1,52,6522.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2462TFBCAO,BA2462,TFB,CAO,BA2462,F12C12Y48,48,45.5,45.5,94.79,94.79,60.0,1.855,1.855,6427.0,6427.0,141.25,18,6516.04,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2068QEYTFB,BA2068,QEY,TFB,BA2068,F0C0Y76,76,75.65,75.65,99.54,99.54,90.0,2.2225,2.2225,6333.5,6333.5,83.72,108,6502.41,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2478TUTQEY,BA2478,TUT,QEY,super_BA2478,F0C0Y76,76,43.75,43.75,57.57,57.57,0.0,0.0,0.0,6495.55,6495.55,148.47,16,6495.55,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2368TFBCPJ,BA2368,TFB,CPJ,BA2368,F0C0Y76,76,66.1,66.1,86.97,86.97,15.0,0.28,0.28,6450.25,6450.25,97.58,24,6471.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2270TFBHFH,BA2270,TFB,HFH,BA2270,F0C0Y76,76,65.65,65.65,86.38,86.38,10.0,0.28,0.28,6398.79,6398.79,97.47,39,6420.07,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2086TFBBMX,BA2086,TFB,BMX,BA2086,F0C0Y76,76,61.45,61.45,80.86,80.86,0.0,0.0,0.0,6409.67,6409.67,104.31,31,6409.67,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2338FVHQEY,BA2338,FVH,QEY,BA2338,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,2.5525,2.5525,6202.8,6202.8,81.62,78,6396.79,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2034SENQEY,BA2034,SEN,QEY,BA2034,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,2.9025,2.9025,6162.71,6162.71,81.09,84,6383.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2359HFHQEY,BA2359,HFH,QEY,BA2359,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,2.75,2.75,6158.99,6158.99,81.04,43,6367.99,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2610PBLQEY,BA2610,PBL,QEY,BA2610,F0C0Y76,76,62.25,62.25,81.91,81.91,0.0,0.0,0.0,6365.73,6365.73,102.26,16,6365.73,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2506TFBHFH,BA2506,TFB,HFH,BA2506,F0C0Y76,76,63.05,63.05,82.96,82.96,5.0,0.1475,0.1475,6349.48,6349.48,100.71,42,6360.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2087BMXTFB,BA2087,BMX,TFB,BA2087,F0C0Y76,76,73.2,73.2,96.32,96.32,60.0,1.51,1.51,6226.85,6226.85,85.07,11,6341.61,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3464QEYPOU,AA3464,QEY,POU,AA3464,F0C0Y76,76,63.35,63.35,83.36,83.36,10.0,0.25,0.25,6312.52,6312.52,99.65,17,6331.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2494TFBCMJ,BA2494,TFB,CMJ,BA2494,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,2.5,2.5,6135.1,6135.1,80.73,68,6325.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2311QEYCPJ,BA2311,QEY,CPJ,BA2311,F0C0Y76,76,62.85,62.85,82.7,82.7,5.0,0.16,0.16,6299.15,6299.15,100.23,16,6311.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2452NGSTFB,BA2452,NGS,TFB,BA2452,F12C12Y48,48,47.6,47.6,99.17,99.17,85.0,3.5775,3.5775,6113.48,6113.48,128.43,41,6285.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2328NGSQEY,BA2328,NGS,QEY,BA2328,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.36,1.36,6170.48,6170.48,81.19,42,6273.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2117ZZDTFB,BA2117,ZZD,TFB,BA2117,F0C0Y76,76,44.0,44.0,57.89,57.89,0.0,0.0,0.0,6270.45,6270.45,142.51,27,6270.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2461TFBNGS,BA2461,TFB,NGS,BA2461,F12C12Y48,48,47.65,47.65,99.27,99.27,90.0,3.1525,3.1525,6107.95,6107.95,128.18,50,6259.27,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2642QEYTFB,BA2642,QEY,TFB,BA2642,F0C0Y76,76,69.95,69.95,92.04,92.04,35.0,0.6625,0.6625,6189.08,6189.08,88.48,74,6239.43,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2363CPJTFB,BA2363,CPJ,TFB,BA2363,F0C0Y76,76,53.35,53.35,70.2,70.2,0.0,0.0,0.0,6226.82,6226.82,116.72,38,6226.82,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2301CPJQEY,BA2301,CPJ,QEY,BA2301,F0C0Y76,76,69.55,69.55,91.51,91.51,35.0,1.045,1.045,6132.55,6132.55,88.17,24,6211.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2404MBYTKD,BA2404,MBY,TKD,super_BA2404,F0C0Y76,76,75.8,75.8,99.74,99.74,95.0,1.945,1.945,6063.3,6063.3,79.99,14,6211.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2047TFBQEY,BA2047,TFB,QEY,BA2047,F0C0Y72,72,65.75,65.75,91.32,91.32,20.0,0.2675,0.2675,6125.43,6125.43,93.16,57,6144.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2486TFBCMJ,BA2486,TFB,CMJ,BA2486,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.535,1.535,6020.3,6020.3,79.21,102,6136.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2234TFBHFH,BA2234,TFB,HFH,BA2234,F0C0Y76,76,63.6,63.6,83.68,83.68,10.0,0.01,0.01,6117.82,6117.82,96.19,30,6118.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2576TNGQEY,BA2576,TNG,QEY,BA2576,F0C0Y76,76,74.2,74.2,97.63,97.63,70.0,1.955,1.955,5955.57,5955.57,80.26,20,6104.15,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2231CPJTFB,BA2231,CPJ,TFB,BA2231,F0C0Y76,76,65.0,65.0,85.53,85.53,10.0,0.32,0.32,6063.35,6063.35,93.28,18,6087.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2384TFBZZK,BA2384,TFB,ZZK,BA2384,F0C0Y76,76,58.05,58.05,76.38,76.38,0.0,0.0,0.0,6079.92,6079.92,104.74,63,6079.92,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2115ZZDTFB,BA2115,ZZD,TFB,BA2115,F12C12Y48,48,39.8,39.8,82.92,82.92,10.0,0.555,0.555,6036.45,6036.45,151.67,19,6063.09,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2438TFBHFH,BA2438,TFB,HFH,BA2438,F0C0Y76,76,70.0,70.0,92.11,92.11,20.0,0.325,0.325,6020.42,6020.42,86.01,53,6045.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2061TFBQEY,BA2061,TFB,QEY,BA2061,F0C0Y76,76,72.6,72.6,95.53,95.53,55.0,1.175,1.175,5947.68,5947.68,81.92,60,6036.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2110TFBQTD,BA2110,TFB,QTD,BA2110,F0C0Y76,76,68.15,68.15,89.67,89.67,25.0,0.31,0.31,6010.41,6010.41,88.19,48,6033.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2603MBYMBQ,BA2603,MBY,MBQ,BA2603,F0C0Y76,76,47.0,47.0,61.84,61.84,0.0,0.0,0.0,6011.48,6011.48,127.9,7,6011.48,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2217TFBMXT,BA2217,TFB,MXT,super_BA2217,F0C0Y76,76,58.75,58.75,77.3,77.3,0.0,0.0,0.0,6000.65,6000.65,102.14,44,6000.65,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0066BODDEW,AA0066,BOD,DEW,super_AA0066,F12C12Y48,48,44.25,44.25,92.19,92.19,30.0,0.5975,0.5975,5941.25,5941.25,134.27,18,5969.93,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2121TFBQEY,BA2121,TFB,QEY,BA2121,F16C0Y165,165,70.55,70.55,42.76,42.76,0.0,0.0,0.0,5968.88,5968.88,84.6,29,5968.88,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2404TKDCPJ,BA2404,TKD,CPJ,super_BA2404,F0C0Y76,76,47.8,47.8,62.89,62.89,0.0,0.0,0.0,5951.1,5951.1,124.5,9,5951.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0614TFBMBT,AA0614,TFB,MBT,AA0614,F0C0Y76,76,53.65,53.65,70.59,70.59,0.0,0.0,0.0,5949.3,5949.3,110.89,30,5949.3,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2325QEYSEN,BA2325,QEY,SEN,BA2325,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.3575,1.3575,5818.68,5818.68,76.56,33,5921.85,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2385ZZKTFB,BA2385,ZZK,TFB,BA2385,F0C0Y76,76,51.1,51.1,67.24,67.24,0.0,0.0,0.0,5898.57,5898.57,115.43,31,5898.57,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2098NGSQEY,BA2098,NGS,QEY,BA2098,F0C0Y76,76,73.65,73.65,96.91,96.91,65.0,0.8325,0.8325,5814.99,5814.99,78.95,36,5878.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2181TFBQEY,BA2181,TFB,QEY,BA2181,F0C0Y76,76,68.9,68.9,90.66,90.66,30.0,0.0475,0.0475,5855.75,5855.75,84.99,64,5859.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2076MBYTKD,BA2076,MBY,TKD,BA2076,F0C0Y76,76,73.9,73.9,97.24,97.24,60.0,1.3825,1.3825,5751.38,5751.38,77.83,13,5856.44,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2281TFBFVH,BA2281,TFB,FVH,BA2281,F0C0Y76,76,72.4,72.4,95.26,95.26,45.0,0.24,0.24,5827.72,5827.72,80.49,46,5845.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2629TFBQEY,BA2629,TFB,QEY,BA2629,F0C0Y76,76,53.45,53.45,70.33,70.33,0.0,0.0,0.0,5825.6,5825.6,108.99,43,5825.6,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0056KOVTFB,AA0056,KOV,TFB,AA0056,F0C0Y76,76,28.45,28.45,37.43,37.43,0.0,0.0,0.0,5811.4,5811.4,204.27,8,5811.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2078MBYTKD,BA2078,MBY,TKD,BA2078,F0C0Y76,76,75.45,75.45,99.28,99.28,75.0,1.54,1.54,5691.27,5691.27,75.43,16,5808.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2048QEYHFH,BA2048,QEY,HFH,BA2048,F0C0Y72,72,62.45,62.45,86.74,86.74,5.0,0.14,0.14,5773.97,5773.97,92.46,17,5784.05,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2405CPJTNG,BA2405,CPJ,TNG,BA2405,F0C0Y76,76,57.1,57.1,75.13,75.13,0.0,0.0,0.0,5700.26,5700.26,99.83,16,5700.26,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2479ZMXTFB,BA2479,ZMX,TFB,BA2479,F0C0Y76,76,47.7,47.7,62.76,62.76,0.0,0.0,0.0,5697.97,5697.97,119.45,23,5697.97,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2298FVHTFB,BA2298,FVH,TFB,BA2298,F0C0Y76,76,45.1,45.1,59.34,59.34,0.0,0.0,0.0,5597.75,5597.75,124.12,32,5597.75,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2026QEYTFB,BA2026,QEY,TFB,BA2026,F0C0Y76,76,64.85,64.85,85.33,85.33,10.0,0.0275,0.0275,5591.15,5591.15,86.22,83,5593.24,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0354TFBPBL,AA0354,TFB,PBL,AA0354,F12C12Y48,48,47.5,47.5,98.96,98.96,95.0,3.8325,3.8325,5385.75,5385.75,113.38,20,5569.71,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2129TFBQEY,BA2129,TFB,QEY,BA2129,F0C0Y76,76,63.85,63.85,84.01,84.01,10.0,0.0125,0.0125,5568.34,5568.34,87.21,60,5569.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2081QEYFVH,BA2081,QEY,FVH,BA2081,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.4,1.4,5456.69,5456.69,71.8,55,5563.09,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2489CMJTFB,BA2489,CMJ,TFB,BA2489,F0C0Y76,76,76.0,76.0,100.0,100.0,100.0,1.49,1.49,5442.35,5442.35,71.61,72,5555.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0040BERBOD,AA0040,BER,BOD,AA0040,F12C12Y48,48,36.65,36.65,76.35,76.35,0.0,0.0,0.0,5544.45,5544.45,151.28,12,5544.45,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2537QEYCPJ,BA2537,QEY,CPJ,BA2537,F0C0Y76,76,63.1,63.1,83.03,83.03,0.0,0.0,0.0,5540.85,5540.85,87.81,23,5540.85,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0153PNFBOD,AA0153,PNF,BOD,super_AA0153,F12C12Y48,48,24.7,24.7,51.46,51.46,0.0,0.0,0.0,5532.85,5532.85,224.0,6,5532.85,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2357HFHQEY,BA2357,HFH,QEY,BA2357,F0C0Y76,76,60.05,60.05,79.01,79.01,5.0,0.14,0.14,5514.9,5514.9,91.84,17,5525.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2492TFBCMJ,BA2492,TFB,CMJ,BA2492,F0C0Y76,76,74.65,74.65,98.22,98.22,85.0,1.2175,1.2175,5429.06,5429.06,72.73,73,5521.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2170QEYTFB,BA2170,QEY,TFB,BA2170,F0C0Y76,76,72.9,72.9,95.92,95.92,65.0,0.7775,0.7775,5448.09,5448.09,74.73,75,5507.18,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2297TFBSEN,BA2297,TFB,SEN,BA2297,F0C0Y76,76,52.05,52.05,68.49,68.49,0.0,0.0,0.0,5485.78,5485.78,105.39,38,5485.78,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2019QEYSEN,BA2019,QEY,SEN,BA2019,F0C0Y76,76,70.25,70.25,92.43,92.43,30.0,0.4425,0.4425,5445.26,5445.26,77.51,42,5478.89,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2350QEYHFH,BA2350,QEY,HFH,BA2350,F0C0Y76,76,70.0,70.0,92.11,92.11,25.0,0.3875,0.3875,5411.43,5411.43,77.31,31,5440.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2295TFBFVH,BA2295,TFB,FVH,BA2295,F0C0Y76,76,42.3,42.3,55.66,55.66,0.0,0.0,0.0,5433.85,5433.85,128.46,19,5433.85,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2410TFBHFH,BA2410,TFB,HFH,BA2410,F12C12Y48,48,46.8,46.8,97.5,97.5,80.0,2.3825,2.3825,5280.61,5280.61,112.83,50,5394.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2636PBLQEY,BA2636,PBL,QEY,BA2636,F12C12Y48,48,48.0,48.0,100.0,100.0,100.0,3.8375,3.8375,5195.25,5195.25,108.23,19,5379.45,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2203ZLNTFB,BA2203,ZLN,TFB,BA2203,F0C0Y76,76,74.0,74.0,97.37,97.37,70.0,1.415,1.415,5222.85,5222.85,70.58,19,5330.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2055TFBQEY,BA2055,TFB,QEY,BA2055,F0C0Y72,72,53.65,53.65,74.51,74.51,0.0,0.0,0.0,5322.48,5322.48,99.21,54,5322.48,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2039TFBQEY,BA2039,TFB,QEY,BA2039,F0C0Y76,76,63.0,63.0,82.89,82.89,15.0,0.33,0.33,5269.57,5269.57,83.64,55,5294.65,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2155FBUTFB,BA2155,FBU,TFB,BA2155,F0C0Y76,76,74.35,74.35,97.83,97.83,75.0,1.725,1.725,5161.86,5161.86,69.43,28,5292.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2192TFBHFH,BA2192,TFB,HFH,BA2192,F0C0Y76,76,54.05,54.05,71.12,71.12,0.0,0.0,0.0,5285.95,5285.95,97.8,30,5285.95,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2064TFBFBU,BA2064,TFB,FBU,BA2064,F0C0Y76,76,75.75,75.75,99.67,99.67,95.0,2.3275,2.3275,5106.94,5106.94,67.42,16,5283.83,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2583ZFHTFB,BA2583,ZFH,TFB,BA2583,F0C0Y76,76,35.3,35.3,46.45,46.45,0.0,0.0,0.0,5244.57,5244.57,148.57,20,5244.57,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2119ZZDTFB,BA2119,ZZD,TFB,BA2119,F0C0Y76,76,33.9,33.9,44.61,44.61,0.0,0.0,0.0,5242.52,5242.52,154.65,15,5242.52,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2233ZWSTFB,BA2233,ZWS,TFB,BA2233,F0C0Y76,76,47.6,47.6,62.63,62.63,0.0,0.0,0.0,5222.43,5222.43,109.71,38,5222.43,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2193HFHTFB,BA2193,HFH,TFB,BA2193,F12C12Y48,48,47.9,47.9,99.79,99.79,95.0,3.315,3.315,5038.98,5038.98,105.2,24,5198.1,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0064LUOTFB,AA0064,LUO,TFB,super_AA0064,F0C0Y76,76,19.8,19.8,26.05,26.05,0.0,0.0,0.0,5174.65,5174.65,261.35,13,5174.65,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2352QEYHFH,BA2352,QEY,HFH,BA2352,F0C0Y76,76,56.9,56.9,74.87,74.87,5.0,0.0,0.0,5094.45,5094.45,89.53,20,5094.45,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2134TFBFBU,BA2134,TFB,FBU,BA2134,F0C0Y76,76,66.4,66.4,87.37,87.37,20.0,0.4125,0.4125,5036.27,5036.27,75.85,19,5067.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2358QEYHFH,BA2358,QEY,HFH,BA2358,F0C0Y76,76,60.75,60.75,79.93,79.93,5.0,0.0,0.0,5054.46,5054.46,83.2,42,5054.46,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2159FBUTFB,BA2159,FBU,TFB,BA2159,F0C0Y76,76,69.75,69.75,91.78,91.78,25.0,0.4375,0.4375,5014.43,5014.43,71.89,34,5047.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2132QEYTFB,BA2132,QEY,TFB,BA2132,F0C0Y76,76,65.55,65.55,86.25,86.25,5.0,0.0,0.0,5043.69,5043.69,76.94,69,5043.69,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2403TKDMBY,BA2403,TKD,MBY,super_BA2403,F0C0Y76,76,74.25,74.25,97.7,97.7,70.0,1.6325,1.6325,4901.55,4901.55,66.01,13,5025.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2239CPJTFB,BA2239,CPJ,TFB,BA2239,F0C0Y76,76,45.65,45.65,60.07,60.07,0.0,0.0,0.0,4989.25,4989.25,109.29,22,4989.25,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2249HFHTFB,BA2249,HFH,TFB,BA2249,F12C12Y48,48,46.4,46.4,96.67,96.67,65.0,1.49,1.49,4906.87,4906.87,105.75,29,4978.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2321HUGTFB,BA2321,HUG,TFB,super_BA2321,F12C12Y48,48,29.45,29.45,61.35,61.35,0.0,0.0,0.0,4936.45,4936.45,167.62,25,4936.45,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2051TFBQEY,BA2051,TFB,QEY,BA2051,F0C0Y76,76,65.95,65.95,86.78,86.78,20.0,0.055,0.055,4891.3,4891.3,74.17,62,4895.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2232QEYZWS,BA2232,QEY,ZWS,BA2232,F12C12Y48,48,40.95,40.95,85.31,85.31,20.0,0.1025,0.1025,4843.75,4843.75,118.28,33,4848.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2593QEYCPJ,BA2593,QEY,CPJ,BA2593,F12C12Y48,48,45.55,45.55,94.9,94.9,60.0,1.47,1.47,4760.25,4760.25,104.51,31,4830.81,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2045TFBQEY,BA2045,TFB,QEY,BA2045,F12C12Y48,48,46.85,46.85,97.6,97.6,70.0,1.725,1.725,4746.07,4746.07,101.3,37,4828.87,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2199NNIMBY,BA2199,NNI,MBY,BA2199,F0C0Y76,76,48.7,48.7,64.08,64.08,0.0,0.0,0.0,4793.95,4793.95,98.44,10,4793.95,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2627TFBQEY,BA2627,TFB,QEY,BA2627,F12C12Y48,48,47.45,47.45,98.85,98.85,90.0,1.925,1.925,4678.47,4678.47,98.6,47,4770.87,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2071TKDMBY,BA2071,TKD,MBY,BA2071,F0C0Y76,76,71.2,71.2,93.68,93.68,45.0,0.84,0.84,4660.02,4660.02,65.45,13,4723.86,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2356QEYHFH,BA2356,QEY,HFH,BA2356,F0C0Y76,76,58.35,58.35,76.78,76.78,5.0,0.0,0.0,4705.07,4705.07,80.64,30,4705.07,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2574PBLQEY,BA2574,PBL,QEY,BA2574,F0C0Y76,76,39.55,39.55,52.04,52.04,0.0,0.0,0.0,4679.4,4679.4,118.32,7,4679.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
