Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
BA2359,HFH,QEY,1,BA2359HFHQEY,F0C0Y76,76,76,76,73,73,76.0,76.0,65.07,21.53,100.0,100.0,6158.99,6158.99,2907.83,2907.83,3251.16,3251.16,2.75,2.75,avg=2.75; max=2.75; positive_legs=1,43,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2363,CPJ,TFB,1,BA2363CPJTFB,F0C0Y76,76,76,76,95,95,53.35,53.35,45.08,0.12,70.2,70.2,6371.02,6371.02,3784.17,3784.17,2586.86,2586.86,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,38,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2368,TFB,CPJ,1,BA2368TFBCPJ,F0C0Y76,76,76,76,87,87,66.1,66.1,60.4,0.25,86.97,86.97,6450.25,6450.25,3465.5,3465.5,2984.75,2984.75,0.28,0.28,avg=0.28; max=0.28; positive_legs=1,24,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2369,HFH,TFB,1,BA2369HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,56.77,19.3,100.0,100.0,8746.39,8746.39,2549.33,2549.33,6197.06,6197.06,3.7275,3.7275,avg=3.73; max=3.73; positive_legs=1,91,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2370,TKD,QEY,1,BA2370TKDQEY,F0C0Y76,76,76,76,121,121,69.5,69.5,66.22,1.45,91.45,91.45,8371.95,8371.95,4819.83,4819.83,3552.12,3552.12,0.91,0.91,avg=0.91; max=0.91; positive_legs=1,18,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2371,HFH,TFB,1,BA2371HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,46.28,48.36,100.0,100.0,8631.57,8631.57,2549.33,2549.33,6082.23,6082.23,4.135,4.135,avg=4.13; max=4.13; positive_legs=1,76,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2372,TFB,HFH,1,BA2372TFBHFH,F0C0Y76,76,76,76,60,60,70.0,70.0,67.83,2.6,92.11,92.11,8425.35,8425.35,2390.0,2390.0,6035.35,6035.35,1.315,1.315,avg=1.32; max=1.32; positive_legs=1,15,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2377,QEY,TKD,1,BA2377QEYTKD,F0C0Y76,76,76,76,124,124,62.9,62.9,59.78,0.03,82.76,82.76,8070.57,8070.57,4939.33,4939.33,3131.24,3131.24,0.0925,0.0925,avg=0.09; max=0.09; positive_legs=1,21,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2378,TFB,HFH,1,BA2378TFBHFH,F0C0Y76,76,76,76,60,60,67.6,67.6,61.1,0.65,88.95,88.95,7190.05,7190.05,2390.0,2390.0,4800.05,4800.05,0.81,0.81,avg=0.81; max=0.81; positive_legs=1,25,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2380,TFB,ZZK,1,BA2380TFBZZK,F16C0Y165,165,165,165,42,42,135.2,135.2,109.03,0.25,81.94,81.94,17584.04,17584.04,3221.4,3221.4,14362.64,14362.64,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,51,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2381,ZZK,TFB,1,BA2381ZZKTFB,F0C0Y76,76,76,76,40,40,71.5,71.5,53.67,2.42,94.08,94.08,8830.51,8830.51,1593.33,1593.33,7237.17,7237.17,1.04,1.04,avg=1.04; max=1.04; positive_legs=1,64,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2382,TFB,ZZK,1,BA2382TFBZZK,F0C0Y76,76,76,76,44,44,21.05,21.05,20.17,0.0,27.7,27.7,2919.78,2919.78,1752.67,1752.67,1167.11,1167.11,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2383,ZZK,TFB,1,BA2383ZZKTFB,F16C0Y165,165,165,165,40,40,108.3,108.3,89.7,0.0,65.64,65.64,11507.9,11507.9,3068.0,3068.0,8439.9,8439.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,35,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2384,TFB,ZZK,1,BA2384TFBZZK,F0C0Y76,76,76,76,45,45,58.05,58.05,42.78,0.05,76.38,76.38,6079.92,6079.92,1792.5,1792.5,4287.42,4287.42,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,63,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2385,ZZK,TFB,1,BA2385ZZKTFB,F0C0Y76,76,76,76,41,41,51.1,51.1,43.0,0.0,67.24,67.24,5898.57,5898.57,1633.17,1633.17,4265.4,4265.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,31,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2386,TFB,ZZK,1,BA2386TFBZZK,F16C0Y165,165,165,165,44,44,128.3,128.3,119.05,1.38,77.76,77.76,15302.7,15302.7,3374.8,3374.8,11927.9,11927.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2387,ZZK,TFB,1,BA2387ZZKTFB,F0C0Y76,76,76,76,40,40,27.7,27.7,20.9,0.0,36.45,36.45,2829.75,2829.75,1593.33,1593.33,1236.42,1236.42,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,23,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2388,TFB,ZZK,1,BA2388TFBZZK,F0C0Y76,76,76,76,43,43,62.45,62.45,49.54,0.21,82.17,82.17,7231.26,7231.26,1712.83,1712.83,5518.43,5518.43,0.165,0.165,avg=0.17; max=0.17; positive_legs=1,42,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2389,ZZK,TFB,1,BA2389ZZKTFB,F16C0Y165,165,165,165,40,40,31.0,31.0,26.8,0.0,18.79,18.79,3613.33,3613.33,3068.0,3068.0,545.33,545.33,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,18,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2390,TFB,CPJ,1,BA2390TFBCPJ,F16C0Y165,165,165,165,89,89,115.8,115.8,105.0,5.05,70.18,70.18,11917.45,11917.45,6826.3,6826.3,5091.15,5091.15,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,55,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2391,CPJ,TFB,1,BA2391CPJTFB,F16C0Y165,165,165,165,92,92,164.15,164.15,149.85,17.23,99.48,99.48,18279.88,18279.88,7056.4,7056.4,11223.48,11223.48,3.415,3.415,avg=3.42; max=3.42; positive_legs=1,65,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2392,TFB,HFH,1,BA2392TFBHFH,F0C0Y76,76,76,76,60,60,64.9,64.9,64.52,0.1,85.39,85.39,7432.15,7432.15,2390.0,2390.0,5042.15,5042.15,0.355,0.355,avg=0.36; max=0.36; positive_legs=1,22,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2393,HFH,TFB,1,BA2393HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,61.63,50.18,100.0,100.0,9018.38,9018.38,2549.33,2549.33,6469.05,6469.05,4.1875,4.1875,avg=4.19; max=4.19; positive_legs=1,73,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2396,TFB,NTP,1,BA2396TFBNTP,F0C0Y76,76,76,76,85,85,76.0,76.0,64.08,11.23,100.0,100.0,9346.65,9346.65,3385.83,3385.83,5960.82,5960.82,3.8075,3.8075,avg=3.81; max=3.81; positive_legs=1,58,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2397,NTP,TFB,1,BA2397NTPTFB,F0C0Y72,72,72,72,89,89,56.95,56.95,51.03,0.0,79.1,79.1,7747.48,7747.48,3545.17,3545.17,4202.31,4202.31,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2399,CPJ,TFB,1,BA2399CPJTFB,F12C12Y48,48,48,48,93,93,25.2,25.2,23.04,0.0,52.5,52.5,3118.9,3118.9,2957.4,2957.4,161.5,161.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2400,TFB,CJM,1,BA2400TFBCJM,F0C0Y76,76,76,76,126,126,76.0,76.0,66.25,42.73,100.0,100.0,12493.4,12493.4,5019.0,5019.0,7474.4,7474.4,6.75,6.75,avg=6.75; max=6.75; positive_legs=1,86,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2401,CJM,TFB,1,BA2401CJMTFB,F0C0Y76,76,76,76,142,142,75.15,75.15,63.61,12.0,98.88,98.88,12401.8,12401.8,5656.33,5656.33,6745.47,6745.47,4.2075,4.2075,avg=4.21; max=4.21; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2405,CPJ,TNG,1,BA2405CPJTNG,F0C0Y76,76,76,76,98,98,57.1,57.1,54.73,0.39,75.13,75.13,5700.26,5700.26,3903.67,3903.67,1796.59,1796.59,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2408,TFB,ZWS,1,BA2408TFBZWS,F0C0Y76,76,76,76,52,52,76.0,76.0,65.5,10.53,100.0,100.0,9508.95,9508.95,2071.33,2071.33,7437.62,7437.62,3.465,3.465,avg=3.47; max=3.47; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2409,ZWS,TFB,1,BA2409ZWSTFB,F0C0Y76,76,76,76,50,50,63.95,63.95,41.68,0.15,84.14,84.14,6771.7,6771.7,1991.67,1991.67,4780.03,4780.03,0.06,0.06,avg=0.06; max=0.06; positive_legs=1,47,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2410,TFB,HFH,1,BA2410TFBHFH,F12C12Y48,48,48,48,60,60,46.8,46.8,38.54,4.89,97.5,97.5,5280.61,5280.61,1908.0,1908.0,3372.61,3372.61,2.3825,2.3825,avg=2.38; max=2.38; positive_legs=1,50,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2411,HFH,TFB,1,BA2411HFHTFB,F0C0Y76,76,76,76,64,64,73.45,73.45,59.62,2.08,96.64,96.64,8173.35,8173.35,2549.33,2549.33,5624.02,5624.02,1.2775,1.2775,avg=1.28; max=1.28; positive_legs=1,45,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2412,TNG,CPJ,1,BA2412TNGCPJ,F0C0Y76,76,76,76,92,92,60.75,60.75,57.82,0.0,79.93,79.93,6601.6,6601.6,3664.67,3664.67,2936.93,2936.93,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,17,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2420,MBY,NGS,1,BA2420MBYNGS,F0C0Y76,76,76,76,129,129,75.85,75.85,75.85,25.5,99.8,99.8,9491.65,9491.65,5138.5,5138.5,4353.15,4353.15,4.58,4.58,avg=4.58; max=4.58; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2422,CPJ,QEY,1,BA2422CPJQEY,F0C0Y76,76,76,76,83,83,76.0,76.0,65.82,21.22,100.0,100.0,7576.58,7576.58,3306.17,3306.17,4270.41,4270.41,3.3325,3.3325,avg=3.33; max=3.33; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2426,TFB,CPJ,1,BA2426TFBCPJ,F0C0Y76,76,76,76,89,89,75.7,75.7,69.83,10.88,99.61,99.61,8280.12,8280.12,3545.17,3545.17,4734.96,4734.96,3.2275,3.2275,avg=3.23; max=3.23; positive_legs=1,34,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2428,NGS,TFB,1,BA2428NGSTFB,F0C0Y76,76,76,76,82,82,74.85,74.85,65.32,1.87,98.49,98.49,8664.55,8664.55,3266.33,3266.33,5398.22,5398.22,1.6775,1.6775,avg=1.68; max=1.68; positive_legs=1,50,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2429,ZMX,TFB,1,BA2429ZMXTFB,F0C0Y76,76,76,76,60,60,74.65,74.65,67.05,3.07,98.22,98.22,10020.67,10020.67,2390.0,2390.0,7630.67,7630.67,1.8975,1.8975,avg=1.90; max=1.90; positive_legs=1,34,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2430,TFB,ZMX,1,BA2430TFBZMX,F0C0Y76,76,76,76,64,64,76.0,76.0,71.02,21.3,100.0,100.0,11296.6,11296.6,2549.33,2549.33,8747.27,8747.27,5.8025,5.8025,avg=5.80; max=5.80; positive_legs=1,32,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2433,CJM,TFB,1,BA2433CJMTFB,F0C0Y76,76,76,76,140,140,72.85,72.85,64.08,2.85,95.86,95.86,11098.35,11098.35,5576.67,5576.67,5521.68,5521.68,1.745,1.745,avg=1.75; max=1.75; positive_legs=1,39,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2435,ZWS,QEY,1,BA2435ZWSQEY,F0C0Y76,76,76,76,72,72,68.2,68.2,55.46,1.53,89.74,89.74,7878.46,7878.46,2868.0,2868.0,5010.46,5010.46,1.2275,1.2275,avg=1.23; max=1.23; positive_legs=1,31,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2438,TFB,HFH,1,BA2438TFBHFH,F0C0Y76,76,76,76,60,60,70.0,70.0,50.75,0.35,92.11,92.11,6020.42,6020.42,2390.0,2390.0,3630.42,3630.42,0.325,0.325,avg=0.33; max=0.33; positive_legs=1,53,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2441,TFB,SOP,1,BA2441TFBSOP,F0C0Y76,76,76,76,120,120,65.9,65.9,60.6,0.5,86.71,86.71,8166.42,8166.42,4780.0,4780.0,3386.42,3386.42,0.45,0.45,avg=0.45; max=0.45; positive_legs=1,19,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2442,SOP,TFB,1,BA2442SOPTFB,F0C0Y76,76,76,76,125,125,76.0,76.0,64.38,31.2,100.0,100.0,10727.67,10727.67,4979.17,4979.17,5748.51,5748.51,5.2675,5.2675,avg=5.27; max=5.27; positive_legs=1,41,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2444,TFB,HFH,1,BA2444TFBHFH,F0C0Y76,76,76,76,60,60,66.2,66.2,48.2,1.5,87.11,87.11,6738.08,6738.08,2390.0,2390.0,4348.08,4348.08,0.375,0.375,avg=0.38; max=0.38; positive_legs=1,52,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2445,HFH,TFB,1,BA2445HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,62.07,44.33,100.0,100.0,10750.47,10750.47,2549.33,2549.33,8201.14,8201.14,4.155,4.155,avg=4.16; max=4.16; positive_legs=1,44,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2448,SOP,TFB,1,BA2448SOPTFB,F0C0Y76,76,76,76,121,121,76.0,76.0,70.47,26.8,100.0,100.0,10043.12,10043.12,4819.83,4819.83,5223.29,5223.29,4.8875,4.8875,avg=4.89; max=4.89; positive_legs=1,22,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2450,QEY,ZWS,1,BA2450QEYZWS,F0C0Y76,76,76,76,70,70,72.15,72.15,65.7,0.85,94.93,94.93,9342.55,9342.55,2788.33,2788.33,6554.22,6554.22,0.875,0.875,avg=0.88; max=0.88; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2451,ZWS,QEY,1,BA2451ZWSQEY,F12C12Y48,48,48,48,73,73,34.45,34.45,25.1,0.0,71.77,71.77,4505.7,4505.7,2321.4,2321.4,2184.3,2184.3,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,35,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2452,NGS,TFB,1,BA2452NGSTFB,F12C12Y48,48,48,48,82,82,47.6,47.6,43.45,6.7,99.17,99.17,6113.48,6113.48,2607.6,2607.6,3505.88,3505.88,3.5775,3.5775,avg=3.58; max=3.58; positive_legs=1,41,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2455,CAO,TFB,1,BA2455CAOTFB,F0C0Y76,76,76,76,121,121,75.7,75.7,69.77,11.89,99.61,99.61,11999.65,11999.65,4819.83,4819.83,7179.82,7179.82,4.1183,4.1183,avg=4.12; max=4.12; positive_legs=1,34,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2459,CAO,TFB,1,BA2459CAOTFB,F12C12Y48,48,48,48,120,120,48.0,48.0,43.02,15.13,100.0,100.0,7616.95,7616.95,3816.0,3816.0,3800.95,3800.95,5.25,5.25,avg=5.25; max=5.25; positive_legs=1,32,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2460,TFB,CAO,1,BA2460TFBCAO,F0C0Y76,76,76,76,109,109,75.75,75.75,66.2,8.15,99.67,99.67,10573.35,10573.35,4341.83,4341.83,6231.52,6231.52,4.235,4.235,avg=4.24; max=4.24; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2461,TFB,NGS,1,BA2461TFBNGS,F12C12Y48,48,48,48,79,79,47.65,47.65,41.63,7.98,99.27,99.27,6107.95,6107.95,2512.2,2512.2,3595.75,3595.75,3.1525,3.1525,avg=3.15; max=3.15; positive_legs=1,50,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2462,TFB,CAO,1,BA2462TFBCAO,F12C12Y48,48,48,48,109,109,45.5,45.5,43.12,1.77,94.79,94.79,6427.0,6427.0,3466.2,3466.2,2960.8,2960.8,1.855,1.855,avg=1.85; max=1.85; positive_legs=1,18,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2467,TUT,MBY,1,BA2467TUTMBY,F0C0Y76,76,76,76,91,91,75.9,75.9,75.9,22.7,99.87,99.87,8984.8,8984.8,3624.83,3624.83,5359.97,5359.97,3.6575,3.6575,avg=3.66; max=3.66; positive_legs=1,11,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2472,MBY,TUT,1,BA2472MBYTUT,F0C0Y76,76,76,76,94,94,75.85,75.85,75.85,11.2,99.8,99.8,8365.6,8365.6,3744.33,3744.33,4621.27,4621.27,3.42,3.42,avg=3.42; max=3.42; positive_legs=1,11,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2479,ZMX,TFB,1,BA2479ZMXTFB,F0C0Y76,76,76,76,65,65,47.7,47.7,39.65,0.0,62.76,62.76,5697.97,5697.97,2589.17,2589.17,3108.81,3108.81,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,23,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2483,CMJ,TFB,1,BA2483CMJTFB,F0C0Y76,76,76,76,36,36,76.0,76.0,53.99,23.02,100.0,100.0,6793.65,6793.65,1434.0,1434.0,5359.65,5359.65,2.215,2.215,avg=2.22; max=2.22; positive_legs=1,75,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2484,TFB,CMJ,1,BA2484TFBCMJ,F12C12Y48,48,48,48,42,42,10.3,10.3,7.83,0.05,21.46,21.46,981.6,981.6,1335.6,1335.6,-354.0,-354.0,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,34,0,0,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
BA2485,CMJ,TFB,1,BA2485CMJTFB,F16C0Y165,165,165,165,40,40,137.7,137.7,105.53,6.15,83.45,83.45,11274.4,11274.4,3068.0,3068.0,8206.4,8206.4,0.0325,0.0325,avg=0.03; max=0.03; positive_legs=1,116,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2486,TFB,CMJ,1,BA2486TFBCMJ,F0C0Y76,76,76,76,40,40,76.0,76.0,56.6,27.27,100.0,100.0,6020.3,6020.3,1593.33,1593.33,4426.97,4426.97,1.535,1.535,avg=1.54; max=1.54; positive_legs=1,102,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2487,CMJ,TFB,1,BA2487CMJTFB,F16C0Y165,165,165,165,40,40,110.7,110.7,71.03,1.43,67.09,67.09,6805.47,6805.47,3068.0,3068.0,3737.47,3737.47,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,60,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2488,TFB,CMJ,1,BA2488TFBCMJ,F16C0Y165,165,165,165,41,41,138.9,138.9,96.26,2.82,84.18,84.18,10567.59,10567.59,3144.7,3144.7,7422.89,7422.89,0.0225,0.0225,avg=0.02; max=0.02; positive_legs=1,110,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2489,CMJ,TFB,1,BA2489CMJTFB,F0C0Y76,76,76,76,40,40,76.0,76.0,51.27,14.03,100.0,100.0,5442.35,5442.35,1593.33,1593.33,3849.02,3849.02,1.49,1.49,avg=1.49; max=1.49; positive_legs=1,72,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2490,TFB,CMJ,1,BA2490TFBCMJ,F16C0Y165,165,165,165,39,39,115.7,115.7,78.68,4.12,70.12,70.12,8238.76,8238.76,2991.3,2991.3,5247.46,5247.46,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,79,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2491,CMJ,TFB,1,BA2491CMJTFB,F12C12Y48,48,48,48,38,38,31.05,31.05,23.8,1.02,64.69,64.69,2414.23,2414.23,1208.4,1208.4,1205.83,1205.83,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,39,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2492,TFB,CMJ,1,BA2492TFBCMJ,F0C0Y76,76,76,76,38,38,74.65,74.65,51.88,21.56,98.22,98.22,5429.06,5429.06,1513.67,1513.67,3915.39,3915.39,1.2175,1.2175,avg=1.22; max=1.22; positive_legs=1,73,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2493,CMJ,TFB,1,BA2493CMJTFB,F0C0Y76,76,76,76,40,40,76.0,76.0,61.98,21.97,100.0,100.0,6949.38,6949.38,1593.33,1593.33,5356.05,5356.05,2.6075,2.6075,avg=2.61; max=2.61; positive_legs=1,96,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2494,TFB,CMJ,1,BA2494TFBCMJ,F0C0Y76,76,76,76,41,41,76.0,76.0,63.18,30.08,100.0,100.0,6135.1,6135.1,1633.17,1633.17,4501.93,4501.93,2.5,2.5,avg=2.50; max=2.50; positive_legs=1,68,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2495,HFH,TFB,1,BA2495HFHTFB,F0C0Y72,72,72,72,64,64,65.45,65.45,51.1,0.93,90.9,90.9,6675.9,6675.9,2549.33,2549.33,4126.57,4126.57,0.33,0.33,avg=0.33; max=0.33; positive_legs=1,43,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2500,TGP,QEY,1,BA2500TGPQEY,F0C0Y76,76,76,76,128,128,76.0,76.0,69.38,22.02,100.0,100.0,8082.8,8082.8,5098.67,5098.67,2984.13,2984.13,4.055,4.055,avg=4.05; max=4.05; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2502,CPJ,QEY,1,BA2502CPJQEY,F16C0Y165,165,165,165,87,87,159.1,159.1,130.77,2.35,96.42,96.42,15088.85,15088.85,6672.9,6672.9,8415.95,8415.95,0.84,0.84,avg=0.84; max=0.84; positive_legs=1,69,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2506,TFB,HFH,1,BA2506TFBHFH,F0C0Y76,76,76,76,60,60,63.05,63.05,52.27,0.28,82.96,82.96,6395.3,6395.3,2390.0,2390.0,4005.3,4005.3,0.1475,0.1475,avg=0.15; max=0.15; positive_legs=1,42,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2509,HFH,TFB,1,BA2509HFHTFB,F0C0Y76,76,76,76,63,63,75.9,75.9,61.6,13.38,99.87,99.87,8770.8,8770.8,2509.5,2509.5,6261.3,6261.3,3.4325,3.4325,avg=3.43; max=3.43; positive_legs=1,57,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2513,QEY,CPJ,1,BA2513QEYCPJ,F12C12Y48,48,48,48,79,79,47.35,47.35,42.65,4.94,98.65,98.65,4291.56,4291.56,2512.2,2512.2,1779.36,1779.36,2.355,2.355,avg=2.35; max=2.35; positive_legs=1,28,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2514,CPJ,QEY,1,BA2514CPJQEY,F12C12Y48,48,48,48,83,83,40.7,40.7,34.05,0.1,84.79,84.79,3329.7,3329.7,2639.4,2639.4,690.3,690.3,0.0575,0.0575,avg=0.06; max=0.06; positive_legs=1,25,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2517,QEY,TGP,1,BA2517QEYTGP,F0C0Y76,76,76,76,127,127,75.65,75.65,70.91,13.23,99.54,99.54,8307.21,8307.21,5058.83,5058.83,3248.37,3248.37,3.8925,3.8925,avg=3.89; max=3.89; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
