Leg,Parent_Task,Assigned_Fleet,Load_Factor(%),Bottleneck_Freq(%),Shadow_Price,Revenue_Contribution,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
BA2403TKDMBY,super_BA2403,F0C0Y76,97.7,70.0,1.6325,4901.55,13,5025.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0234QEYTGP,super_AA0234,F16C0Y165,97.3,45.0,1.565,19301.25,19,19559.47,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0317TGPTFB,super_AA0317,F16C0Y165,94.55,50.0,1.545,19133.21,47,19388.13,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0019NDPTFB,AA0019,F16C0Y165,95.55,30.0,1.5425,32279.0,29,32533.51,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2078MBYTKD,BA2078,F0C0Y76,99.28,75.0,1.54,5691.27,16,5808.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2486TFBCMJ,BA2486,F0C0Y76,100.0,100.0,1.535,6020.3,102,6136.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2087BMXTFB,BA2087,F0C0Y76,96.32,60.0,1.51,6226.85,11,6341.61,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2489CMJTFB,BA2489,F0C0Y76,100.0,100.0,1.49,5442.35,72,5555.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2249HFHTFB,BA2249,F12C12Y48,96.67,65.0,1.49,4906.87,29,4978.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0318TFBTGP,AA0318,F16C0Y165,92.03,35.0,1.47,17588.65,25,17831.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2593QEYCPJ,BA2593,F12C12Y48,94.9,60.0,1.47,4760.25,31,4830.81,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0462TFBMBY,AA0462,F0C0Y76,97.11,45.0,1.435,7520.48,26,7629.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0343PBLTFB,AA0343,F16C0Y165,95.09,40.0,1.4175,16759.95,22,16993.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2203ZLNTFB,BA2203,F0C0Y76,97.37,70.0,1.415,5222.85,19,5330.39,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2081QEYFVH,BA2081,F0C0Y76,100.0,100.0,1.4,5456.69,55,5563.09,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2076MBYTKD,BA2076,F0C0Y76,97.24,60.0,1.3825,5751.38,13,5856.44,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0470TFBMBY,AA0470,F16C0Y165,94.45,45.0,1.36,17002.4,45,17226.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2328NGSQEY,BA2328,F0C0Y76,100.0,100.0,1.36,6170.48,42,6273.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2325QEYSEN,BA2325,F0C0Y76,100.0,100.0,1.3575,5818.68,33,5921.85,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2280FVHTFB,BA2280,F0C0Y76,100.0,100.0,1.355,8699.82,85,8802.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3296BODEVU,AA3296,F12C12Y48,87.4,15.0,1.3525,15713.2,17,15778.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2108TFBQTD,BA2108,F0C0Y76,100.0,100.0,1.3475,6509.34,39,6611.75,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2372TFBHFH,BA2372,F0C0Y76,92.11,35.0,1.315,8425.35,15,8525.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0055CSXBOD,super_AA0055,F12C12Y48,83.44,15.0,1.31,10491.1,18,10553.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0454TFBMBY,AA0454,F16C0Y165,94.33,35.0,1.29,17452.98,21,17665.83,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0539POUTFB,AA0539,F16C0Y165,95.3,35.0,1.285,19619.51,83,19831.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2411HFHTFB,BA2411,F0C0Y76,96.64,50.0,1.2775,8173.35,45,8270.44,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0045BODCFU,AA0045,F0C0Y72,90.69,25.0,1.2325,13150.97,39,13239.71,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2435ZWSQEY,BA2435,F0C0Y76,89.74,30.0,1.2275,7878.46,31,7971.75,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2492TFBCMJ,BA2492,F0C0Y76,98.22,85.0,1.2175,5429.06,73,5521.59,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2100TFBQTD,BA2100,F0C0Y76,98.29,65.0,1.195,6921.44,40,7012.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0893TKDLPB,AA0893,F16C0Y165,82.45,15.0,1.1875,24714.75,6,24910.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2061TFBQEY,BA2061,F0C0Y76,95.53,55.0,1.175,5947.68,60,6036.98,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0076KOVTFB,AA0076,F0C0Y76,86.32,15.0,1.165,13715.68,28,13804.22,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0303TGPTFB,AA0303,F16C0Y165,92.82,35.0,1.15,16182.5,45,16372.25,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA2701BODMBT,AA2701,F16C0Y165,89.88,15.0,1.0856,72095.16,9,72274.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0065KOVBOD,super_AA0065,F0C0Y76,90.72,20.0,1.0825,11929.41,21,12011.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0226TFBTKD,super_AA0226,F16C0Y165,89.67,25.0,1.075,18493.95,30,18671.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2473QEYTUT,super_BA2473,F0C0Y76,86.78,30.0,1.075,7418.25,15,7499.95,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0670TFBEGX,AA0670,F16C0Y165,94.82,25.0,1.0625,25554.77,35,25730.09,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2301CPJQEY,BA2301,F0C0Y76,91.51,35.0,1.045,6132.55,24,6211.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2381ZZKTFB,BA2381,F0C0Y76,94.08,30.0,1.04,8830.51,64,8909.55,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2248TFBHFH,BA2248,F0C0Y76,93.68,35.0,1.0325,6817.15,48,6895.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2314TFBZWS,BA2314,F0C0Y76,90.2,35.0,1.015,8381.38,69,8458.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0514TFBTOB,AA0514,F16C0Y165,91.21,30.0,1.005,18314.73,41,18480.55,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0112BODTFB,AA0112,F0C0Y76,91.78,35.0,0.965,11828.27,92,11901.61,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0152BODPNF,super_AA0152,F0C0Y76,90.07,15.0,0.9625,13935.25,18,14008.4,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0482TFBTBO,AA0482,F16C0Y165,93.76,30.0,0.96,17812.1,41,17970.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0003EDBTFB,AA0003,F16C0Y165,92.36,20.0,0.93,34719.83,49,34873.28,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0484TFBTBO,AA0484,F0C0Y76,89.08,20.0,0.93,8387.85,14,8458.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0579TBOQEY,AA0579,F16C0Y165,95.45,25.0,0.9125,19374.62,26,19525.19,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2370TKDQEY,BA2370,F0C0Y76,91.45,20.0,0.91,8371.95,18,8441.11,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0502TFBTOB,AA0502,F16C0Y165,93.39,20.0,0.8875,21745.78,20,21892.21,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0758TFBNDJ,AA0758,F16C0Y165,94.61,35.0,0.885,23629.58,22,23775.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0690TFBHFH,AA0690,F0C0Y76,97.43,65.0,0.8825,7284.25,58,7351.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2450QEYZWS,BA2450,F0C0Y76,94.93,35.0,0.875,9342.55,26,9409.05,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2502CPJQEY,BA2502,F16C0Y165,96.42,30.0,0.84,15088.85,69,15227.45,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2071TKDMBY,BA2071,F0C0Y76,93.68,45.0,0.84,4660.02,13,4723.86,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2098NGSQEY,BA2098,F0C0Y76,96.91,65.0,0.8325,5814.99,36,5878.26,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3461POUQEY,AA3461,F0C0Y76,91.45,20.0,0.83,10429.43,20,10492.51,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2378TFBHFH,BA2378,F0C0Y76,88.95,25.0,0.81,7190.05,25,7251.61,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2204TFBZWS,BA2204,F0C0Y72,94.38,35.0,0.8025,8317.54,54,8375.32,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0227TKDTFB,super_AA0227,F16C0Y165,88.88,20.0,0.7775,17091.0,27,17219.29,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2170QEYTFB,BA2170,F0C0Y76,95.92,65.0,0.7775,5448.09,75,5507.18,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2635TFBQEY,super_BA2635,F0C0Y76,98.68,85.0,0.7725,7149.71,63,7208.42,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0501TOBTFB,AA0501,F16C0Y165,91.85,20.0,0.765,20871.75,68,20997.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0049BODBER,AA0049,F12C12Y48,84.17,20.0,0.7575,6780.65,40,6817.01,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0820PHHTNG,super_AA0820,F16C0Y165,88.67,10.0,0.7525,30472.9,36,30597.06,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0075TFBKOV,AA0075,F16C0Y165,90.24,15.0,0.7525,28246.08,86,28370.24,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2033ZWSTFB,BA2033,F0C0Y76,94.93,40.0,0.745,7962.32,45,8018.94,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2094NGSQEY,BA2094,F0C0Y76,93.29,40.0,0.7375,6912.31,29,6968.36,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0582QEYTOB,AA0582,F16C0Y165,89.79,20.0,0.6875,19324.65,15,19438.09,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2544QEYTFB,BA2544,F16C0Y165,95.06,30.0,0.675,15650.96,211,15762.33,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2642QEYTFB,BA2642,F0C0Y76,92.04,35.0,0.6625,6189.08,74,6239.43,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2138TFBHFH,BA2138,F0C0Y76,91.58,40.0,0.6525,7824.13,61,7873.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2079BMXTFB,BA2079,F12C12Y48,91.25,40.0,0.65,3290.1,11,3321.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0048BERBOD,AA0048,F12C12Y48,80.1,10.0,0.625,6613.23,14,6643.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2268TFBCPJ,BA2268,F0C0Y76,92.11,35.0,0.6025,7673.44,48,7719.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0066BODDEW,super_AA0066,F12C12Y48,92.19,30.0,0.5975,5941.25,18,5969.93,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2174QEYTFB,BA2174,F12C12Y48,99.06,90.0,0.5975,4216.25,52,4244.93,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2563QEYPBL,BA2563,F0C0Y76,85.26,20.0,0.5925,7005.47,20,7050.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0529CVSTFB,AA0529,F16C0Y165,89.61,15.0,0.57,17661.9,42,17755.95,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2289GDBTFB,BA2289,F0C0Y76,85.92,15.0,0.5675,8578.45,26,8621.58,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0587TOBQEY,AA0587,F16C0Y165,92.7,20.0,0.565,17698.55,36,17791.77,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0476TFBMBY,AA0476,F16C0Y165,88.52,15.0,0.565,17616.38,53,17709.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2115ZZDTFB,BA2115,F12C12Y48,82.92,10.0,0.555,6036.45,19,6063.09,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2302TFBCJM,BA2302,F0C0Y76,94.54,45.0,0.55,9371.88,36,9413.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2133CPJTFB,BA2133,F0C0Y76,89.21,25.0,0.545,7112.22,38,7153.64,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2700NGSMBY,BA2700,F16C0Y165,92.39,15.0,0.5303,19812.56,9,19900.06,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0474TFBMBY,AA0474,F16C0Y165,88.97,20.0,0.5025,16737.87,33,16820.79,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0573TBOQEY,AA0573,F16C0Y165,91.76,15.0,0.5,17558.42,26,17640.92,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2624QEYTFB,BA2624,F16C0Y165,99.67,85.0,0.4925,13213.67,230,13294.93,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0821TFBTNG,super_AA0821,F16C0Y165,93.24,30.0,0.4875,18238.72,46,18319.16,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2179TFBSEN,BA2179,F0C0Y76,92.17,30.0,0.485,6861.6,45,6898.46,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2167QEYTKD,super_BA2167,F16C0Y165,93.61,10.0,0.475,21807.37,39,21885.75,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2441TFBSOP,BA2441,F0C0Y76,86.71,20.0,0.45,8166.42,19,8200.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2019QEYSEN,BA2019,F0C0Y76,92.43,30.0,0.4425,5445.26,42,5478.89,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0122GBJTFB,AA0122,F0C0Y76,73.09,5.0,0.4375,13117.47,16,13150.72,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2159FBUTFB,BA2159,F0C0Y76,91.78,25.0,0.4375,5014.43,34,5047.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2273TFBSEN,BA2273,F0C0Y76,90.46,25.0,0.43,7784.62,46,7817.31,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0590QEYTOB,AA0590,F0C0Y76,88.82,10.0,0.43,7578.08,14,7610.76,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0307TGPTFB,super_AA0307,F16C0Y165,88.73,15.0,0.42,15684.65,31,15753.95,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2134TFBFBU,BA2134,F0C0Y76,87.37,20.0,0.4125,5036.27,19,5067.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0558TFBQTQ,AA0558,F16C0Y165,78.67,10.0,0.395,16049.43,20,16114.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2269CPJTFB,BA2269,F16C0Y165,88.06,10.0,0.3875,15298.85,59,15362.79,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2350QEYHFH,BA2350,F0C0Y76,92.11,25.0,0.3875,5411.43,31,5440.88,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2444TFBHFH,BA2444,F0C0Y76,87.11,15.0,0.375,6494.1,52,6522.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0086BODTFB,AA0086,F0C0Y76,82.11,5.0,0.36,13381.62,18,13408.99,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0524TFBCVS,AA0524,F16C0Y165,80.55,15.0,0.36,13176.44,26,13235.84,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0080BODTFB,AA0080,F0C0Y76,89.93,10.0,0.36,12187.71,68,12215.07,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0233TKETBO,super_AA0233,F16C0Y165,85.91,5.0,0.355,30499.95,24,30558.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2392TFBHFH,BA2392,F0C0Y76,85.39,15.0,0.355,7390.35,22,7417.33,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2609QEYPBL,super_BA2609,F0C0Y76,84.67,15.0,0.345,7081.23,18,7107.45,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0047BODBER,AA0047,F12C12Y48,84.48,15.0,0.335,6706.35,9,6722.43,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2495HFHTFB,BA2495,F0C0Y72,90.9,30.0,0.33,6675.9,43,6699.66,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2039TFBQEY,BA2039,F0C0Y76,82.89,15.0,0.33,5269.57,55,5294.65,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0226TKDHEM,super_AA0226,F16C0Y165,81.03,5.0,0.3275,19275.93,11,19329.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2438TFBHFH,BA2438,F0C0Y76,92.11,20.0,0.325,6020.42,53,6045.12,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2645QEYTNG,BA2645,F0C0Y76,89.08,10.0,0.32,6909.87,29,6934.19,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2231CPJTFB,BA2231,F0C0Y76,85.53,10.0,0.32,6063.35,18,6087.67,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2222SENTFB,BA2222,F0C0Y76,98.75,80.0,0.315,6711.3,30,6735.24,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2110TFBQTD,BA2110,F0C0Y76,89.67,25.0,0.31,6010.41,48,6033.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2609FVHQEY,super_BA2609,F0C0Y76,96.32,70.0,0.2925,4646.31,50,4668.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0706ZWSMBY,AA0706,F16C0Y165,90.73,5.0,0.29,24525.2,12,24573.05,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2347NTPTFB,BA2347,F16C0Y165,89.48,10.0,0.29,19345.08,39,19392.92,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0704ZWSMBY,AA0704,F16C0Y165,73.85,5.0,0.29,16439.77,10,16487.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0114BODTFB,AA0114,F0C0Y76,86.78,10.0,0.285,11419.77,92,11441.43,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2368TFBCPJ,BA2368,F0C0Y76,86.97,15.0,0.28,6450.25,24,6471.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2270TFBHFH,BA2270,F0C0Y76,86.38,10.0,0.28,6398.79,39,6420.07,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2208TFBZLN,BA2208,F0C0Y76,88.36,20.0,0.28,4309.3,22,4330.58,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2047TFBQEY,BA2047,F0C0Y72,91.32,20.0,0.2675,6125.43,57,6144.69,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0152PUABOD,super_AA0152,F0C0Y76,76.38,5.0,0.2625,13779.25,8,13799.2,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2543ZFHTFB,BA2543,F0C0Y76,86.32,5.0,0.2625,10282.47,30,10302.42,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA3464QEYPOU,AA3464,F0C0Y76,83.36,10.0,0.25,6312.52,17,6331.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2288TFBGDB,BA2288,F0C0Y76,86.45,5.0,0.2475,8476.85,25,8495.66,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2281TFBFVH,BA2281,F0C0Y76,95.26,45.0,0.24,5827.72,46,5845.96,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2140TFBCPJ,BA2140,F0C0Y76,85.79,10.0,0.2025,6720.23,26,6735.62,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0574QEYTBO,AA0574,F0C0Y76,82.04,10.0,0.195,7556.15,11,7570.97,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2255TFBSOP,BA2255,F0C0Y76,77.57,5.0,0.1875,7335.31,24,7349.56,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2219QVXTFB,BA2219,F0C0Y76,87.11,10.0,0.1875,7027.68,42,7041.93,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0699HFHTFB,AA0699,F16C0Y165,86.39,10.0,0.185,14314.26,102,14344.78,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0041BODCFU,AA0041,F0C0Y76,80.92,5.0,0.1675,12927.75,10,12940.48,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2388TFBZZK,BA2388,F0C0Y76,82.17,10.0,0.165,7231.26,42,7243.8,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
