ProductID,Org,Des,Flight1,Flight2,Flight3,Fare,Total_Demand
P038682,SEN,TOB,BA2082SENQEY,AA0590QEYTOB,.,124,0
P038683,SEN,TOB,BA2082SENQEY,AA0590QEYTOB,.,314,0
P038684,SEN,TOB,BA2082SENQEY,AA0590QEYTOB,.,92,2.48
P038685,SEN,TOB,BA2082SENQEY,AA0590QEYTOB,.,153,0
P038686,SEN,TOB,BA2082SENQEY,AA0590QEYTOB,.,311,0
P038687,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,279,0
P038688,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,112,1.22
P038689,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,243,0
P038690,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,138,0
P038691,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,204,0
P038692,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,290,0
P038693,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,124,0
P038694,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,314,0
P038695,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,92,0.17
P038696,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,153,0
P038697,SEN,TOB,BA2222SENTFB,AA0512TFBTOB,.,311,0
P038698,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,279,0
P038699,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,112,0.81
P038700,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,243,0
P038701,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,138,0
P038702,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,204,0
P038703,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,290,0.24
P038704,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,124,0
P038705,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,314,0
P038706,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,92,4.97
P038707,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,153,0.52
P038708,SEN,TOB,BA2236SENQEY,AA0584QEYTOB,.,311,0
P038709,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,279,0
P038710,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,112,0.87
P038711,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,243,1.74
P038712,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,138,1.47
P038713,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,204,0.41
P038714,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,290,0
P038715,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,124,0.05
P038716,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,314,0
P038717,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,92,0.22
P038718,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,153,0.05
P038719,SEN,TOB,BA2294SENTFB,AA0504TFBTOB,.,311,0
P038720,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,522,0
P038721,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,273,0.06
P038722,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,402,0.3
P038723,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,365,0
P038724,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,324,1.22
P038725,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,445,0
P038726,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,76,0.51
P038727,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,376,0
P038728,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,255,0.06
P038729,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,370,0
P038730,SOP,BOD,BA2250SOPTFB,AA0087TFBBOD,.,416,0
P038731,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,522,0
P038732,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,273,0.06
P038733,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,402,0
P038734,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,365,0
P038735,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,324,0.64
P038736,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,445,0
P038737,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,76,0
P038738,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,376,0
P038739,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,255,0.06
P038740,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,370,0
P038741,SOP,BOD,BA2250SOPTFB,AA0089TFBBOD,.,416,0
P038742,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,522,0
P038743,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,273,0.06
P038744,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,402,0
P038745,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,365,0
P038746,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,324,0.52
P038747,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,445,0
P038748,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,76,0
P038749,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,376,0
P038750,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,255,0.06
P038751,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,370,0
P038752,SOP,BOD,BA2250SOPTFB,AA0097TFBBOD,.,416,0
P038753,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,522,0
P038754,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,273,0.95
P038755,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,402,0
P038756,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,365,0
P038757,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,324,0
P038758,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,445,0
P038759,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,76,0
P038760,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,376,0
P038761,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,255,0
P038762,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,370,0
P038763,SOP,BOD,BA2250SOPTFB,BA2039TFBQEY,AA0135QEYBOD,416,0
P038764,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,522,1.32
P038765,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,273,1.6
P038766,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,402,0.3
P038767,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,365,0
P038768,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,324,0
P038769,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,445,0.58
P038770,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,76,0
P038771,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,376,0
P038772,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,255,0.06
P038773,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,370,0
P038774,SOP,BOD,BA2442SOPTFB,AA0099TFBBOD,.,416,2.71
P038775,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,522,0
P038776,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,273,1.81
P038777,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,402,0
P038778,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,365,0
P038779,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,324,0
P038780,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,445,0
P038781,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,76,0
P038782,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,376,0
P038783,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,255,0.06
P038784,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,370,0
P038785,SOP,BOD,BA2442SOPTFB,AA0119TFBBOD,.,416,0
P038786,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,522,0
P038787,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,273,1.54
P038788,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,402,0
P038789,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,365,0
P038790,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,324,0.34
P038791,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,445,0
P038792,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,76,0
P038793,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,376,0
P038794,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,255,0
P038795,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,370,0
P038796,SOP,BOD,BA2448SOPTFB,AA0103TFBBOD,.,416,0
P038797,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,522,0
P038798,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,273,0.86
P038799,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,402,0
P038800,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,365,0
P038801,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,324,1.2
P038802,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,445,0
P038803,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,76,0
P038804,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,376,0
P038805,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,255,0
P038806,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,370,0
P038807,SOP,BOD,BA2448SOPTFB,AA0107TFBBOD,.,416,1.42
P038808,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,522,0
P038809,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,273,2.64
P038810,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,402,0
P038811,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,365,0
P038812,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,324,0
P038813,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,445,0
P038814,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,76,0
P038815,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,376,0
P038816,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,255,0
P038817,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,370,0
P038818,SOP,BOD,BA2448SOPTFB,AA0111TFBBOD,.,416,0
P038819,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,291,0
P038820,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,161,1.02
P038821,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,239,0
P038822,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,160,0.45
P038823,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,186,1.5
P038824,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,247,0
P038825,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,170,0
P038826,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,260,0
P038827,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,136,0
P038828,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,193,0.54
P038829,SOP,HFH,BA2250SOPTFB,BA2234TFBHFH,.,224,1.63
P038830,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,291,0
P038831,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,161,0
P038832,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,239,0
P038833,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,160,0.49
P038834,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,186,0
P038835,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,247,0
P038836,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,170,0.63
P038837,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,260,0
P038838,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,136,0
P038839,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,193,0
P038840,SOP,HFH,BA2442SOPTFB,BA2438TFBHFH,.,224,0
P038841,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,291,0
P038842,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,161,1.22
P038843,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,239,0
P038844,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,160,1.96
P038845,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,186,0.77
P038846,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,247,0
P038847,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,170,0
P038848,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,260,0
P038849,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,136,0
P038850,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,193,0
P038851,SOP,HFH,BA2442SOPTFB,BA2444TFBHFH,.,224,0
P038852,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,194,0.39
P038853,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,94,8.03
P038854,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,184,0
P038855,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,122,0
P038856,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,142,0
P038857,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,170,0
P038858,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,81,0
P038859,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,293,0
P038860,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,76,1.1
P038861,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,120,0
P038862,SOP,QEY,BA2250SOPTFB,BA2039TFBQEY,.,185,0
P038863,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,194,0
P038864,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,94,0.42
P038865,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,184,0
P038866,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,122,0
P038867,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,142,0
P038868,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,170,0
P038869,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,81,0
P038870,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,293,0
P038871,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,76,0
P038872,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,120,0
P038873,SOP,QEY,BA2250SOPTFB,BA2051TFBQEY,.,185,0
P038874,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,194,0
P038875,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,94,0
P038876,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,184,0
P038877,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,122,0.66
P038878,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,142,0
P038879,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,170,0
P038880,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,81,0
P038881,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,293,0
P038882,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,76,0.87
P038883,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,120,0
P038884,SOP,QEY,BA2442SOPTFB,BA2043TFBQEY,.,185,0.33
P038885,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,194,0
P038886,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,94,1.29
P038887,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,184,0
P038888,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,122,0
P038889,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,142,0
P038890,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,170,0
P038891,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,81,0
P038892,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,293,0
P038893,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,76,0.01
P038894,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,120,0
P038895,SOP,QEY,BA2442SOPTFB,BA2061TFBQEY,.,185,0
P038896,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,194,0
P038897,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,94,0
P038898,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,184,0
P038899,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,122,0.48
P038900,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,142,0
P038901,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,170,0
P038902,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,81,0
P038903,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,293,0
P038904,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,76,1.15
P038905,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,120,0.44
P038906,SOP,QEY,BA2448SOPTFB,BA2055TFBQEY,.,185,0
P038907,SOP,TFB,BA2250SOPTFB,.,.,208,8.05
P038908,SOP,TFB,BA2250SOPTFB,.,.,96,8.24
P038909,SOP,TFB,BA2250SOPTFB,.,.,177,4.07
P038910,SOP,TFB,BA2250SOPTFB,.,.,111,14.87
P038911,SOP,TFB,BA2250SOPTFB,.,.,137,20.74
P038912,SOP,TFB,BA2250SOPTFB,.,.,191,0.01
P038913,SOP,TFB,BA2250SOPTFB,.,.,98,3.74
P038914,SOP,TFB,BA2250SOPTFB,.,.,218,0
P038915,SOP,TFB,BA2250SOPTFB,.,.,79,2.81
P038916,SOP,TFB,BA2250SOPTFB,.,.,122,9.57
P038917,SOP,TFB,BA2250SOPTFB,.,.,186,12.24
P038918,SOP,TFB,BA2442SOPTFB,.,.,208,5.09
P038919,SOP,TFB,BA2442SOPTFB,.,.,96,22.86
P038920,SOP,TFB,BA2442SOPTFB,.,.,177,7.77
P038921,SOP,TFB,BA2442SOPTFB,.,.,111,23.16
P038922,SOP,TFB,BA2442SOPTFB,.,.,137,1.76
P038923,SOP,TFB,BA2442SOPTFB,.,.,191,1.28
P038924,SOP,TFB,BA2442SOPTFB,.,.,98,2.15
P038925,SOP,TFB,BA2442SOPTFB,.,.,218,0
P038926,SOP,TFB,BA2442SOPTFB,.,.,79,2.25
P038927,SOP,TFB,BA2442SOPTFB,.,.,122,9.81
P038928,SOP,TFB,BA2442SOPTFB,.,.,186,5.49
P038929,SOP,TFB,BA2448SOPTFB,.,.,208,10.26
P038930,SOP,TFB,BA2448SOPTFB,.,.,96,20.39
P038931,SOP,TFB,BA2448SOPTFB,.,.,177,1.02
P038932,SOP,TFB,BA2448SOPTFB,.,.,111,24.96
P038933,SOP,TFB,BA2448SOPTFB,.,.,137,3.49
P038934,SOP,TFB,BA2448SOPTFB,.,.,191,0.67
P038935,SOP,TFB,BA2448SOPTFB,.,.,98,8.29
P038936,SOP,TFB,BA2448SOPTFB,.,.,218,0
P038937,SOP,TFB,BA2448SOPTFB,.,.,79,4.53
P038938,SOP,TFB,BA2448SOPTFB,.,.,122,10.05
P038939,SOP,TFB,BA2448SOPTFB,.,.,186,1.7
P038940,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,323,0
P038941,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,204,1.32
P038942,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,278,0
P038943,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,205,0
P038944,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,213,0
P038945,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,97,0
P038946,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,144,0
P038947,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,377.184,0
P038948,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,231,0.07
P038949,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,233,2.94
P038950,SOP,ZMX,BA2442SOPTFB,BA2670TFBZMX,.,318,0
P038951,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,323,0
P038952,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,204,0
P038953,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,278,0
P038954,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,205,0
P038955,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,213,0
P038956,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,97,0
P038957,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,144,1.95
P038958,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,377.184,0
P038959,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,231,0.01
P038960,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,233,2.65
P038961,SOP,ZMX,BA2448SOPTFB,BA2430TFBZMX,.,318,0
P038962,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,322,0.55
P038963,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,207,0.01
P038964,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,277,0
P038965,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,190,0.01
P038966,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,237,0.01
P038967,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,303,0
P038968,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,222,0
P038969,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,335.778,0
P038970,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,205,0.01
P038971,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,196,0.93
P038972,SOP,ZWS,BA2250SOPTFB,BA2266TFBZWS,.,329,0.83
P038973,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,322,2.56
P038974,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,207,0.01
P038975,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,277,0.43
P038976,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,190,0.01
P038977,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,237,0
P038978,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,303,0
P038979,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,222,0.44
P038980,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,335.778,0
P038981,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,205,0.01
P038982,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,196,0
P038983,SOP,ZWS,BA2442SOPTFB,BA2024TFBZWS,.,329,0.76
P038984,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,322,0
P038985,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,207,1.87
P038986,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,277,0
P038987,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,190,1.09
P038988,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,237,0
P038989,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,303,0.63
P038990,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,222,0
P038991,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,335.778,0
P038992,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,205,0
P038993,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,196,0
P038994,SOP,ZWS,BA2442SOPTFB,BA2314TFBZWS,.,329,0
P038995,TBO,IOM,AA0891TBOIOM,.,.,422,1.99
P038996,TBO,IOM,AA0891TBOIOM,.,.,155,0.26
P038997,TBO,IOM,AA0891TBOIOM,.,.,346,2.65
P038998,TBO,IOM,AA0891TBOIOM,.,.,189,109.62
P038999,TBO,IOM,AA0891TBOIOM,.,.,289,28.39
P039000,TBO,IOM,AA0891TBOIOM,.,.,385,1.34
P039001,TBO,IOM,AA0891TBOIOM,.,.,259,4.53
P039002,TBO,IOM,AA0891TBOIOM,.,.,468,0.75
P039003,TBO,IOM,AA0891TBOIOM,.,.,192,0.23
P039004,TBO,IOM,AA0891TBOIOM,.,.,194,40.4
P039005,TBO,IOM,AA0891TBOIOM,.,.,313,1.34
P039006,TBO,PHH,AA0825TBOPHH,.,.,411,0
P039007,TBO,PHH,AA0825TBOPHH,.,.,174,1.55
P039008,TBO,PHH,AA0825TBOPHH,.,.,335,2.28
P039009,TBO,PHH,AA0825TBOPHH,.,.,181,112.5
P039010,TBO,PHH,AA0825TBOPHH,.,.,295,13.17
P039011,TBO,PHH,AA0825TBOPHH,.,.,385,0.32
P039012,TBO,PHH,AA0825TBOPHH,.,.,268,5.6
P039013,TBO,PHH,AA0825TBOPHH,.,.,459,0
P039014,TBO,PHH,AA0825TBOPHH,.,.,154,3.05
P039015,TBO,PHH,AA0825TBOPHH,.,.,231,26.03
P039016,TBO,PHH,AA0825TBOPHH,.,.,418,1.03
P039017,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,286,2.82
P039018,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,144,0.6
P039019,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,216,0.49
P039020,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,141,1.84
P039021,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,161,0
P039022,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,222,0.43
P039023,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,122,0
P039024,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,541.273,0
P039025,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,131,2.88
P039026,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,150,1.9
P039027,TCB,QEY,AA3481TCBTFB,BA2057TFBQEY,.,196,0.32
P039028,TCB,QEY,AA3481TCBTFB,BA2573TFBQEY,.,286,0
P039029,TCB,QEY,AA3481TCBTFB,BA2573TFBQEY,.,144,0.12
P039030,TCB,QEY,AA3481TCBTFB,BA2573TFBQEY,.,216,0
P039031,TCB,QEY,AA3481TCBTFB,BA2573TFBQEY,.,141,0
P039032,TCB,QEY,AA3481TCBTFB,BA2573TFBQEY,.,161,1.78
